time,ghi,direct,dhi,temp_c,cloud_pct,wind_ms
2023-01-15 22:00:00+00:00,0.0,0.0,0.0,4.7,0,7.7
2023-01-15 23:00:00+00:00,0.0,0.0,0.0,4.2,0,7.2
2023-01-16 00:00:00+00:00,0.0,0.0,0.0,4.2,0,8.7
2023-01-16 01:00:00+00:00,0.0,0.0,0.0,3.9,18,8.7
2023-01-16 02:00:00+00:00,1.0,0.0,1.0,3.7,0,8.4
2023-01-16 03:00:00+00:00,82.0,37.0,45.0,5.7,0,10.1
2023-01-16 04:00:00+00:00,254.0,164.0,90.0,8.5,0,8.0
2023-01-16 05:00:00+00:00,424.0,310.0,114.0,11.0,0,8.7
2023-01-16 06:00:00+00:00,553.0,424.0,129.0,13.1,0,9.2
2023-01-16 07:00:00+00:00,621.0,486.0,135.0,14.6,0,11.0
2023-01-16 08:00:00+00:00,622.0,487.0,135.0,15.3,0,13.0
2023-01-16 09:00:00+00:00,555.0,426.0,129.0,15.5,0,13.3
2023-01-16 10:00:00+00:00,429.0,313.0,116.0,15.4,0,13.1
2023-01-16 11:00:00+00:00,259.0,169.0,90.0,14.8,0,11.8
2023-01-16 12:00:00+00:00,87.0,40.0,47.0,12.2,0,6.9
2023-01-16 13:00:00+00:00,2.0,0.0,2.0,10.7,0,7.9
2023-01-16 14:00:00+00:00,0.0,0.0,0.0,9.9,0,9.1
2023-01-16 15:00:00+00:00,0.0,0.0,0.0,9.2,0,10.0
2023-01-16 16:00:00+00:00,0.0,0.0,0.0,8.5,0,9.9
2023-01-16 17:00:00+00:00,0.0,0.0,0.0,7.8,0,9.9
2023-01-16 18:00:00+00:00,0.0,0.0,0.0,6.8,0,8.2
2023-01-16 19:00:00+00:00,0.0,0.0,0.0,6.0,0,7.6
2023-01-16 20:00:00+00:00,0.0,0.0,0.0,5.7,0,8.0
2023-01-16 21:00:00+00:00,0.0,0.0,0.0,5.1,0,8.3
2023-01-16 22:00:00+00:00,0.0,0.0,0.0,4.6,0,8.8
2023-01-16 23:00:00+00:00,0.0,0.0,0.0,4.2,0,9.4
2023-01-17 00:00:00+00:00,0.0,0.0,0.0,4.0,0,9.8
2023-01-17 01:00:00+00:00,0.0,0.0,0.0,3.8,0,9.7
2023-01-17 02:00:00+00:00,1.0,0.0,1.0,3.6,0,9.7
2023-01-17 03:00:00+00:00,84.0,39.0,45.0,5.6,0,12.2
2023-01-17 04:00:00+00:00,259.0,168.0,91.0,8.6,0,9.8
2023-01-17 05:00:00+00:00,430.0,315.0,115.0,11.3,0,9.7
2023-01-17 06:00:00+00:00,559.0,430.0,129.0,13.6,0,11.3
2023-01-17 07:00:00+00:00,627.0,492.0,135.0,15.1,0,12.7
2023-01-17 08:00:00+00:00,628.0,493.0,135.0,16.0,0,13.6
2023-01-17 09:00:00+00:00,561.0,432.0,129.0,16.4,0,14.4
2023-01-17 10:00:00+00:00,433.0,319.0,114.0,16.2,0,13.8
2023-01-17 11:00:00+00:00,263.0,172.0,91.0,15.5,0,12.2
2023-01-17 12:00:00+00:00,89.0,42.0,47.0,12.6,0,7.1
2023-01-17 13:00:00+00:00,2.0,0.0,2.0,11.0,0,7.6
2023-01-17 14:00:00+00:00,0.0,0.0,0.0,9.5,0,8.7
2023-01-17 15:00:00+00:00,0.0,0.0,0.0,8.3,0,9.2
2023-01-17 16:00:00+00:00,0.0,0.0,0.0,7.2,0,10.3
2023-01-17 17:00:00+00:00,0.0,0.0,0.0,6.4,0,10.0
2023-01-17 18:00:00+00:00,0.0,0.0,0.0,5.7,0,9.6
2023-01-17 19:00:00+00:00,0.0,0.0,0.0,5.0,0,9.8
2023-01-17 20:00:00+00:00,0.0,0.0,0.0,4.6,0,10.2
2023-01-17 21:00:00+00:00,0.0,0.0,0.0,4.3,0,10.2
2023-01-17 22:00:00+00:00,0.0,0.0,0.0,3.8,59,10.2
2023-01-17 23:00:00+00:00,0.0,0.0,0.0,3.6,13,9.5
2023-01-18 00:00:00+00:00,0.0,0.0,0.0,3.6,27,7.9
2023-01-18 01:00:00+00:00,0.0,0.0,0.0,3.2,3,7.8
2023-01-18 02:00:00+00:00,1.0,0.0,1.0,3.6,1,5.5
2023-01-18 03:00:00+00:00,83.0,38.0,45.0,6.1,0,9.4
2023-01-18 04:00:00+00:00,255.0,165.0,90.0,9.5,1,8.0
2023-01-18 05:00:00+00:00,425.0,310.0,115.0,12.3,2,6.5
2023-01-18 06:00:00+00:00,553.0,424.0,129.0,14.3,0,6.1
2023-01-18 07:00:00+00:00,622.0,486.0,136.0,15.6,0,7.9
2023-01-18 08:00:00+00:00,623.0,487.0,136.0,16.3,0,9.7
2023-01-18 09:00:00+00:00,556.0,426.0,130.0,16.6,0,9.9
2023-01-18 10:00:00+00:00,429.0,314.0,115.0,16.5,0,9.8
2023-01-18 11:00:00+00:00,261.0,170.0,91.0,15.9,0,9.0
2023-01-18 12:00:00+00:00,89.0,41.0,48.0,13.1,0,6.7
2023-01-18 13:00:00+00:00,2.0,0.0,2.0,11.6,1,7.4
2023-01-18 14:00:00+00:00,0.0,0.0,0.0,10.2,0,7.8
2023-01-18 15:00:00+00:00,0.0,0.0,0.0,8.7,0,9.6
2023-01-18 16:00:00+00:00,0.0,0.0,0.0,8.0,0,8.5
2023-01-18 17:00:00+00:00,0.0,0.0,0.0,6.9,8,10.6
2023-01-18 18:00:00+00:00,0.0,0.0,0.0,7.8,1,7.9
2023-01-18 19:00:00+00:00,0.0,0.0,0.0,6.7,67,7.4
2023-01-18 20:00:00+00:00,0.0,0.0,0.0,7.0,78,7.7
2023-01-18 21:00:00+00:00,0.0,0.0,0.0,7.0,31,7.1
2023-01-18 22:00:00+00:00,0.0,0.0,0.0,6.4,92,7.6
2023-01-18 23:00:00+00:00,0.0,0.0,0.0,7.8,85,9.2
2023-01-19 00:00:00+00:00,0.0,0.0,0.0,8.3,100,5.6
2023-01-19 01:00:00+00:00,0.0,0.0,0.0,8.2,100,6.8
2023-01-19 02:00:00+00:00,1.0,0.0,1.0,8.2,86,6.9
2023-01-19 03:00:00+00:00,75.0,27.0,48.0,9.1,7,8.3
2023-01-19 04:00:00+00:00,243.0,152.0,91.0,11.7,12,7.3
2023-01-19 05:00:00+00:00,406.0,287.0,119.0,14.0,14,5.1
2023-01-19 06:00:00+00:00,523.0,381.0,142.0,15.9,40,4.7
2023-01-19 07:00:00+00:00,525.0,347.0,178.0,16.9,2,3.4
2023-01-19 08:00:00+00:00,612.0,476.0,136.0,17.9,1,3.2
2023-01-19 09:00:00+00:00,541.0,411.0,130.0,18.4,0,4.3
2023-01-19 10:00:00+00:00,396.0,263.0,133.0,18.3,75,6.0
2023-01-19 11:00:00+00:00,248.0,145.0,103.0,17.6,69,6.3
2023-01-19 12:00:00+00:00,81.0,27.0,54.0,15.1,51,8.1
2023-01-19 13:00:00+00:00,2.0,0.0,2.0,14.2,100,7.1
2023-01-19 14:00:00+00:00,0.0,0.0,0.0,12.8,100,10.1
2023-01-19 15:00:00+00:00,0.0,0.0,0.0,13.2,82,7.7
2023-01-19 16:00:00+00:00,0.0,0.0,0.0,12.7,100,7.5
2023-01-19 17:00:00+00:00,0.0,0.0,0.0,12.9,100,10.3
2023-01-19 18:00:00+00:00,0.0,0.0,0.0,13.1,100,15.5
2023-01-19 19:00:00+00:00,0.0,0.0,0.0,12.1,100,14.9
2023-01-19 20:00:00+00:00,0.0,0.0,0.0,12.0,100,14.8
2023-01-19 21:00:00+00:00,0.0,0.0,0.0,12.0,100,12.2
2023-01-19 22:00:00+00:00,0.0,0.0,0.0,11.6,98,10.9
2023-01-19 23:00:00+00:00,0.0,0.0,0.0,10.6,100,7.6
2023-01-20 00:00:00+00:00,0.0,0.0,0.0,10.9,85,10.0
2023-01-20 01:00:00+00:00,0.0,0.0,0.0,9.9,97,8.0
2023-01-20 02:00:00+00:00,1.0,0.0,1.0,9.7,0,6.5
2023-01-20 03:00:00+00:00,81.0,36.0,45.0,11.1,0,8.3
2023-01-20 04:00:00+00:00,248.0,158.0,90.0,13.3,0,7.8
2023-01-20 05:00:00+00:00,424.0,309.0,115.0,15.4,18,5.4
2023-01-20 06:00:00+00:00,505.0,364.0,141.0,17.3,12,6.1
2023-01-20 07:00:00+00:00,571.0,418.0,153.0,18.5,36,9.5
2023-01-20 08:00:00+00:00,559.0,375.0,184.0,19.2,49,12.6
2023-01-20 09:00:00+00:00,488.0,303.0,185.0,19.5,21,13.3
2023-01-20 10:00:00+00:00,422.0,301.0,121.0,19.7,13,12.7
2023-01-20 11:00:00+00:00,259.0,163.0,96.0,19.0,20,12.4
2023-01-20 12:00:00+00:00,85.0,34.0,51.0,17.7,30,11.9
2023-01-20 13:00:00+00:00,3.0,0.0,3.0,15.9,9,14.8
2023-01-20 14:00:00+00:00,0.0,0.0,0.0,14.3,3,12.8
2023-01-20 15:00:00+00:00,0.0,0.0,0.0,13.3,4,11.3
2023-01-20 16:00:00+00:00,0.0,0.0,0.0,12.3,4,10.6
2023-01-20 17:00:00+00:00,0.0,0.0,0.0,11.5,0,9.2
2023-01-20 18:00:00+00:00,0.0,0.0,0.0,10.7,0,7.8
2023-01-20 19:00:00+00:00,0.0,0.0,0.0,10.3,0,7.5
2023-01-20 20:00:00+00:00,0.0,0.0,0.0,10.1,0,7.9
2023-01-20 21:00:00+00:00,0.0,0.0,0.0,9.4,0,7.0
2023-01-20 22:00:00+00:00,0.0,0.0,0.0,8.8,0,6.5
2023-01-20 23:00:00+00:00,0.0,0.0,0.0,8.5,0,6.4
2023-01-21 00:00:00+00:00,0.0,0.0,0.0,8.4,0,6.0
2023-01-21 01:00:00+00:00,0.0,0.0,0.0,7.5,0,6.8
2023-01-21 02:00:00+00:00,2.0,0.0,2.0,7.0,0,8.2
2023-01-21 03:00:00+00:00,81.0,35.0,46.0,9.7,0,5.5
2023-01-21 04:00:00+00:00,248.0,155.0,93.0,12.3,0,3.1
2023-01-21 05:00:00+00:00,416.0,297.0,119.0,15.1,0,2.5
2023-01-21 06:00:00+00:00,544.0,411.0,133.0,17.5,0,2.2
2023-01-21 07:00:00+00:00,614.0,475.0,139.0,19.1,0,0.8
2023-01-21 08:00:00+00:00,618.0,478.0,140.0,20.0,0,1.5
2023-01-21 09:00:00+00:00,554.0,421.0,133.0,20.5,0,1.3
2023-01-21 10:00:00+00:00,430.0,311.0,119.0,20.5,0,2.2
2023-01-21 11:00:00+00:00,265.0,170.0,95.0,20.1,0,3.9
2023-01-21 12:00:00+00:00,94.0,43.0,51.0,17.4,0,6.7
2023-01-21 13:00:00+00:00,3.0,0.0,3.0,14.5,0,8.7
2023-01-21 14:00:00+00:00,0.0,0.0,0.0,13.6,0,7.1
2023-01-21 15:00:00+00:00,0.0,0.0,0.0,12.6,0,8.7
2023-01-21 16:00:00+00:00,0.0,0.0,0.0,12.6,0,7.5
2023-01-21 17:00:00+00:00,0.0,0.0,0.0,11.9,0,7.6
2023-01-21 18:00:00+00:00,0.0,0.0,0.0,11.0,0,7.7
2023-01-21 19:00:00+00:00,0.0,0.0,0.0,10.4,0,7.2
2023-01-21 20:00:00+00:00,0.0,0.0,0.0,10.3,0,7.9
2023-01-21 21:00:00+00:00,0.0,0.0,0.0,10.3,0,10.4
2023-01-21 22:00:00+00:00,0.0,0.0,0.0,10.3,0,10.6
2023-01-21 23:00:00+00:00,0.0,0.0,0.0,9.0,0,8.9
2023-01-22 00:00:00+00:00,0.0,0.0,0.0,8.8,0,7.6
2023-01-22 01:00:00+00:00,0.0,0.0,0.0,8.5,13,7.9
2023-01-22 02:00:00+00:00,2.0,0.0,2.0,8.1,46,7.3
2023-01-22 03:00:00+00:00,75.0,23.0,52.0,11.0,97,5.9
2023-01-22 04:00:00+00:00,213.0,86.0,127.0,13.7,59,5.6
2023-01-22 05:00:00+00:00,382.0,227.0,155.0,16.6,0,6.8
2023-01-22 06:00:00+00:00,548.0,417.0,131.0,19.2,0,8.7
2023-01-22 07:00:00+00:00,620.0,482.0,138.0,20.8,9,9.4
2023-01-22 08:00:00+00:00,586.0,432.0,154.0,21.5,21,8.1
2023-01-22 09:00:00+00:00,505.0,349.0,156.0,21.7,15,10.2
2023-01-22 10:00:00+00:00,418.0,290.0,128.0,21.5,17,10.2
2023-01-22 11:00:00+00:00,253.0,152.0,101.0,20.8,22,9.3
2023-01-22 12:00:00+00:00,90.0,39.0,51.0,17.4,17,8.0
2023-01-22 13:00:00+00:00,3.0,0.0,3.0,15.4,14,9.2
2023-01-22 14:00:00+00:00,0.0,0.0,0.0,14.1,4,9.8
2023-01-22 15:00:00+00:00,0.0,0.0,0.0,13.5,4,9.1
2023-01-22 16:00:00+00:00,0.0,0.0,0.0,12.5,17,9.5
2023-01-22 17:00:00+00:00,0.0,0.0,0.0,11.8,91,9.6
2023-01-22 18:00:00+00:00,0.0,0.0,0.0,12.4,47,5.9
2023-01-22 19:00:00+00:00,0.0,0.0,0.0,12.5,1,7.1
2023-01-22 20:00:00+00:00,0.0,0.0,0.0,12.0,1,7.5
2023-01-22 21:00:00+00:00,0.0,0.0,0.0,12.0,6,8.3
2023-01-22 22:00:00+00:00,0.0,0.0,0.0,10.5,6,7.8
2023-01-22 23:00:00+00:00,0.0,0.0,0.0,9.8,16,7.6
2023-01-23 00:00:00+00:00,0.0,0.0,0.0,8.4,18,10.0
2023-01-23 01:00:00+00:00,0.0,0.0,0.0,8.8,7,8.4
2023-01-23 02:00:00+00:00,2.0,0.0,2.0,8.6,5,8.2
2023-01-23 03:00:00+00:00,83.0,36.0,47.0,11.3,3,7.4
2023-01-23 04:00:00+00:00,251.0,157.0,94.0,14.2,1,4.8
2023-01-23 05:00:00+00:00,419.0,300.0,119.0,17.1,0,5.2
2023-01-23 06:00:00+00:00,549.0,416.0,133.0,19.7,0,6.2
2023-01-23 07:00:00+00:00,622.0,483.0,139.0,21.4,0,6.9
2023-01-23 08:00:00+00:00,626.0,488.0,138.0,22.4,0,7.0
2023-01-23 09:00:00+00:00,563.0,431.0,132.0,22.8,48,6.5
2023-01-23 10:00:00+00:00,430.0,297.0,133.0,22.7,97,7.0
2023-01-23 11:00:00+00:00,238.0,108.0,130.0,21.7,100,6.0
2023-01-23 12:00:00+00:00,85.0,22.0,63.0,21.4,28,3.3
2023-01-23 13:00:00+00:00,4.0,0.0,4.0,20.4,51,3.8
2023-01-23 14:00:00+00:00,0.0,0.0,0.0,16.8,35,5.6
2023-01-23 15:00:00+00:00,0.0,0.0,0.0,15.7,16,5.4
2023-01-23 16:00:00+00:00,0.0,0.0,0.0,14.3,17,6.5
2023-01-23 17:00:00+00:00,0.0,0.0,0.0,13.6,58,6.2
2023-01-23 18:00:00+00:00,0.0,0.0,0.0,14.0,41,3.8
2023-01-23 19:00:00+00:00,0.0,0.0,0.0,13.9,52,5.0
2023-01-23 20:00:00+00:00,0.0,0.0,0.0,13.8,97,5.8
2023-01-23 21:00:00+00:00,0.0,0.0,0.0,15.2,100,5.0
2023-01-23 22:00:00+00:00,0.0,0.0,0.0,14.0,35,3.5
2023-01-23 23:00:00+00:00,0.0,0.0,0.0,13.2,17,6.1
2023-01-24 00:00:00+00:00,0.0,0.0,0.0,13.1,48,6.9
2023-01-24 01:00:00+00:00,0.0,0.0,0.0,13.2,53,7.2
2023-01-24 02:00:00+00:00,1.0,0.0,1.0,13.4,97,10.6
2023-01-24 03:00:00+00:00,74.0,26.0,48.0,14.7,28,12.5
2023-01-24 04:00:00+00:00,239.0,134.0,105.0,17.0,25,12.5
2023-01-24 05:00:00+00:00,383.0,239.0,144.0,19.2,50,18.8
2023-01-24 06:00:00+00:00,466.0,262.0,204.0,20.7,99,22.8
2023-01-24 07:00:00+00:00,420.0,228.0,192.0,19.9,90,23.2
2023-01-24 08:00:00+00:00,368.0,163.0,205.0,20.8,55,20.1
2023-01-24 09:00:00+00:00,308.0,110.0,198.0,21.2,94,17.9
2023-01-24 10:00:00+00:00,278.0,118.0,160.0,20.9,74,18.0
2023-01-24 11:00:00+00:00,173.0,72.0,101.0,20.4,91,14.5
2023-01-24 12:00:00+00:00,63.0,15.0,48.0,18.7,53,10.8
2023-01-24 13:00:00+00:00,2.0,0.0,2.0,18.5,100,11.6
2023-01-24 14:00:00+00:00,0.0,0.0,0.0,17.9,100,11.6
2023-01-24 15:00:00+00:00,0.0,0.0,0.0,17.5,100,8.4
2023-01-24 16:00:00+00:00,0.0,0.0,0.0,17.0,100,8.7
2023-01-24 17:00:00+00:00,0.0,0.0,0.0,15.9,100,12.5
2023-01-24 18:00:00+00:00,0.0,0.0,0.0,15.7,15,13.0
2023-01-24 19:00:00+00:00,0.0,0.0,0.0,15.2,53,11.5
2023-01-24 20:00:00+00:00,0.0,0.0,0.0,15.3,40,8.8
2023-01-24 21:00:00+00:00,0.0,0.0,0.0,13.9,57,7.3
2023-01-24 22:00:00+00:00,0.0,0.0,0.0,14.1,33,5.4
2023-01-24 23:00:00+00:00,0.0,0.0,0.0,13.4,36,5.8
2023-01-25 00:00:00+00:00,0.0,0.0,0.0,13.2,100,2.2
2023-01-25 01:00:00+00:00,0.0,0.0,0.0,12.1,15,4.5
2023-01-25 02:00:00+00:00,2.0,0.0,2.0,11.9,100,5.0
2023-01-25 03:00:00+00:00,74.0,23.0,51.0,13.6,23,4.0
2023-01-25 04:00:00+00:00,188.0,71.0,117.0,16.1,34,1.8
2023-01-25 05:00:00+00:00,334.0,180.0,154.0,17.8,73,2.5
2023-01-25 06:00:00+00:00,357.0,151.0,206.0,18.7,85,1.1
2023-01-25 07:00:00+00:00,444.0,212.0,232.0,19.8,43,3.3
2023-01-25 08:00:00+00:00,442.0,190.0,252.0,20.6,46,4.0
2023-01-25 09:00:00+00:00,450.0,269.0,181.0,21.0,17,5.6
2023-01-25 10:00:00+00:00,366.0,224.0,142.0,21.1,20,7.1
2023-01-25 11:00:00+00:00,245.0,142.0,103.0,20.5,23,9.8
2023-01-25 12:00:00+00:00,92.0,37.0,55.0,18.4,10,7.5
2023-01-25 13:00:00+00:00,2.0,0.0,2.0,17.7,27,8.2
2023-01-25 14:00:00+00:00,0.0,0.0,0.0,17.0,20,8.2
2023-01-25 15:00:00+00:00,0.0,0.0,0.0,15.9,42,6.3
2023-01-25 16:00:00+00:00,0.0,0.0,0.0,15.9,100,7.1
2023-01-25 17:00:00+00:00,0.0,0.0,0.0,16.2,100,9.0
2023-01-25 18:00:00+00:00,0.0,0.0,0.0,15.8,100,9.7
2023-01-25 19:00:00+00:00,0.0,0.0,0.0,15.5,87,10.1
2023-01-25 20:00:00+00:00,0.0,0.0,0.0,15.1,52,10.4
2023-01-25 21:00:00+00:00,0.0,0.0,0.0,14.0,14,10.4
2023-01-25 22:00:00+00:00,0.0,0.0,0.0,12.7,5,10.7
2023-01-25 23:00:00+00:00,0.0,0.0,0.0,11.7,14,10.0
2023-01-26 00:00:00+00:00,0.0,0.0,0.0,12.1,9,9.8
2023-01-26 01:00:00+00:00,0.0,0.0,0.0,12.0,26,10.0
2023-01-26 02:00:00+00:00,2.0,0.0,2.0,11.6,100,11.3
2023-01-26 03:00:00+00:00,56.0,9.0,47.0,12.8,100,12.5
2023-01-26 04:00:00+00:00,119.0,1.0,118.0,13.6,100,14.8
2023-01-26 05:00:00+00:00,319.0,125.0,194.0,15.6,13,13.5
2023-01-26 06:00:00+00:00,537.0,368.0,169.0,17.0,3,14.3
2023-01-26 07:00:00+00:00,632.0,480.0,152.0,18.2,2,15.0
2023-01-26 08:00:00+00:00,643.0,499.0,144.0,18.8,0,14.8
2023-01-26 09:00:00+00:00,581.0,443.0,138.0,19.0,0,15.6
2023-01-26 10:00:00+00:00,458.0,335.0,123.0,18.8,0,16.4
2023-01-26 11:00:00+00:00,289.0,190.0,99.0,18.1,0,16.4
2023-01-26 12:00:00+00:00,110.0,52.0,58.0,15.9,0,13.2
2023-01-26 13:00:00+00:00,5.0,1.0,4.0,14.1,0,12.0
2023-01-26 14:00:00+00:00,0.0,0.0,0.0,13.2,0,12.5
2023-01-26 15:00:00+00:00,0.0,0.0,0.0,12.4,0,12.6
2023-01-26 16:00:00+00:00,0.0,0.0,0.0,11.6,0,13.0
2023-01-26 17:00:00+00:00,0.0,0.0,0.0,10.8,0,13.4
2023-01-26 18:00:00+00:00,0.0,0.0,0.0,9.9,0,12.4
2023-01-26 19:00:00+00:00,0.0,0.0,0.0,9.3,0,13.5
2023-01-26 20:00:00+00:00,0.0,0.0,0.0,8.8,0,14.5
2023-01-26 21:00:00+00:00,0.0,0.0,0.0,8.3,0,14.0
2023-01-26 22:00:00+00:00,0.0,0.0,0.0,7.9,0,14.0
2023-01-26 23:00:00+00:00,0.0,0.0,0.0,7.6,0,14.4
2023-01-27 00:00:00+00:00,0.0,0.0,0.0,7.8,0,14.0
2023-01-27 01:00:00+00:00,0.0,0.0,0.0,7.6,0,12.9
2023-01-27 02:00:00+00:00,2.0,0.0,2.0,7.5,0,13.7
2023-01-27 03:00:00+00:00,92.0,42.0,50.0,9.1,0,15.9
2023-01-27 04:00:00+00:00,273.0,176.0,97.0,11.5,0,15.2
2023-01-27 05:00:00+00:00,452.0,330.0,122.0,13.8,0,15.6
2023-01-27 06:00:00+00:00,587.0,451.0,136.0,15.8,0,16.5
2023-01-27 07:00:00+00:00,662.0,519.0,143.0,17.3,0,16.9
2023-01-27 08:00:00+00:00,668.0,526.0,142.0,18.2,0,17.3
2023-01-27 09:00:00+00:00,602.0,467.0,135.0,18.6,0,17.4
2023-01-27 10:00:00+00:00,475.0,352.0,123.0,18.4,0,17.4
2023-01-27 11:00:00+00:00,301.0,201.0,100.0,17.8,0,16.9
2023-01-27 12:00:00+00:00,116.0,57.0,59.0,16.1,0,12.7
2023-01-27 13:00:00+00:00,6.0,1.0,5.0,14.0,0,11.9
2023-01-27 14:00:00+00:00,0.0,0.0,0.0,12.7,0,12.2
2023-01-27 15:00:00+00:00,0.0,0.0,0.0,11.9,0,13.2
2023-01-27 16:00:00+00:00,0.0,0.0,0.0,11.2,0,14.0
2023-01-27 17:00:00+00:00,0.0,0.0,0.0,10.5,0,14.2
2023-01-27 18:00:00+00:00,0.0,0.0,0.0,9.7,0,12.6
2023-01-27 19:00:00+00:00,0.0,0.0,0.0,9.0,0,13.3
2023-01-27 20:00:00+00:00,0.0,0.0,0.0,8.5,0,13.4
2023-01-27 21:00:00+00:00,0.0,0.0,0.0,8.0,0,11.8
2023-01-27 22:00:00+00:00,0.0,0.0,0.0,7.5,0,13.6
2023-01-27 23:00:00+00:00,0.0,0.0,0.0,7.1,0,14.2
2023-01-28 00:00:00+00:00,0.0,0.0,0.0,7.2,0,12.4
2023-01-28 01:00:00+00:00,0.0,0.0,0.0,6.6,0,13.3
2023-01-28 02:00:00+00:00,2.0,0.0,2.0,6.5,0,14.8
2023-01-28 03:00:00+00:00,95.0,44.0,51.0,8.4,0,15.3
2023-01-28 04:00:00+00:00,279.0,183.0,96.0,11.6,0,12.1
2023-01-28 05:00:00+00:00,458.0,338.0,120.0,14.8,0,12.3
2023-01-28 06:00:00+00:00,593.0,459.0,134.0,17.4,0,12.7
2023-01-28 07:00:00+00:00,666.0,525.0,141.0,19.1,0,13.0
2023-01-28 08:00:00+00:00,669.0,528.0,141.0,20.2,0,12.7
2023-01-28 09:00:00+00:00,604.0,469.0,135.0,20.7,0,11.0
2023-01-28 10:00:00+00:00,474.0,352.0,122.0,20.5,0,11.7
2023-01-28 11:00:00+00:00,300.0,201.0,99.0,19.8,0,11.4
2023-01-28 12:00:00+00:00,116.0,58.0,58.0,17.3,0,7.7
2023-01-28 13:00:00+00:00,7.0,1.0,6.0,14.1,0,9.2
2023-01-28 14:00:00+00:00,0.0,0.0,0.0,12.6,0,10.0
2023-01-28 15:00:00+00:00,0.0,0.0,0.0,11.4,0,9.4
2023-01-28 16:00:00+00:00,0.0,0.0,0.0,11.0,0,8.4
2023-01-28 17:00:00+00:00,0.0,0.0,0.0,10.0,9,7.6
2023-01-28 18:00:00+00:00,0.0,0.0,0.0,12.1,75,4.5
2023-01-28 19:00:00+00:00,0.0,0.0,0.0,13.8,52,3.2
2023-01-28 20:00:00+00:00,0.0,0.0,0.0,13.1,99,5.1
2023-01-28 21:00:00+00:00,0.0,0.0,0.0,10.1,98,5.7
2023-01-28 22:00:00+00:00,0.0,0.0,0.0,9.4,100,7.0
2023-01-28 23:00:00+00:00,0.0,0.0,0.0,8.9,99,7.9
2023-01-29 00:00:00+00:00,0.0,0.0,0.0,8.3,100,7.6
2023-01-29 01:00:00+00:00,0.0,0.0,0.0,10.4,100,8.3
2023-01-29 02:00:00+00:00,2.0,0.0,2.0,10.9,100,7.4
2023-01-29 03:00:00+00:00,30.0,0.0,30.0,12.4,100,13.4
2023-01-29 04:00:00+00:00,83.0,4.0,79.0,13.9,100,14.3
2023-01-29 05:00:00+00:00,87.0,0.0,87.0,14.3,100,9.0
2023-01-29 06:00:00+00:00,137.0,0.0,137.0,14.8,100,9.7
2023-01-29 07:00:00+00:00,185.0,15.0,170.0,14.9,100,8.3
2023-01-29 08:00:00+00:00,169.0,6.0,163.0,15.0,100,10.0
2023-01-29 09:00:00+00:00,251.0,30.0,221.0,16.0,100,8.3
2023-01-29 10:00:00+00:00,278.0,87.0,191.0,16.4,100,15.2
2023-01-29 11:00:00+00:00,160.0,32.0,128.0,16.1,100,10.1
2023-01-29 12:00:00+00:00,71.0,12.0,59.0,14.2,100,6.0
2023-01-29 13:00:00+00:00,4.0,0.0,4.0,13.5,81,9.0
2023-01-29 14:00:00+00:00,0.0,0.0,0.0,13.0,83,11.4
2023-01-29 15:00:00+00:00,0.0,0.0,0.0,11.7,100,8.7
2023-01-29 16:00:00+00:00,0.0,0.0,0.0,12.9,90,10.9
2023-01-29 17:00:00+00:00,0.0,0.0,0.0,12.2,100,14.1
2023-01-29 18:00:00+00:00,0.0,0.0,0.0,12.1,100,12.0
2023-01-29 19:00:00+00:00,0.0,0.0,0.0,12.2,100,5.4
2023-01-29 20:00:00+00:00,0.0,0.0,0.0,11.6,100,5.6
2023-01-29 21:00:00+00:00,0.0,0.0,0.0,12.2,100,1.1
2023-01-29 22:00:00+00:00,0.0,0.0,0.0,12.2,96,16.6
2023-01-29 23:00:00+00:00,0.0,0.0,0.0,12.0,100,5.7
2023-01-30 00:00:00+00:00,0.0,0.0,0.0,12.1,100,22.3
2023-01-30 01:00:00+00:00,0.0,0.0,0.0,12.5,100,5.4
2023-01-30 02:00:00+00:00,1.0,0.0,1.0,12.3,100,6.1
2023-01-30 03:00:00+00:00,23.0,0.0,23.0,13.0,100,10.4
2023-01-30 04:00:00+00:00,65.0,0.0,65.0,13.3,100,12.0
2023-01-30 05:00:00+00:00,71.0,0.0,71.0,13.7,100,13.3
2023-01-30 06:00:00+00:00,176.0,13.0,163.0,14.4,100,15.2
2023-01-30 07:00:00+00:00,237.0,28.0,209.0,15.1,100,13.4
2023-01-30 08:00:00+00:00,267.0,35.0,232.0,15.6,100,12.7
2023-01-30 09:00:00+00:00,227.0,23.0,204.0,15.5,100,10.8
2023-01-30 10:00:00+00:00,300.0,95.0,205.0,16.2,100,9.6
2023-01-30 11:00:00+00:00,176.0,28.0,148.0,15.9,100,9.4
2023-01-30 12:00:00+00:00,86.0,14.0,72.0,15.2,18,3.2
2023-01-30 13:00:00+00:00,7.0,1.0,6.0,13.2,9,4.4
2023-01-30 14:00:00+00:00,0.0,0.0,0.0,11.9,1,4.9
2023-01-30 15:00:00+00:00,0.0,0.0,0.0,11.8,1,4.3
2023-01-30 16:00:00+00:00,0.0,0.0,0.0,11.7,1,3.1
2023-01-30 17:00:00+00:00,0.0,0.0,0.0,12.6,0,3.5
2023-01-30 18:00:00+00:00,0.0,0.0,0.0,10.4,5,5.8
2023-01-30 19:00:00+00:00,0.0,0.0,0.0,10.4,23,5.9
